season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2019,7,PHI,REG,DAL,16,26,191,1,1,3,-23,3,1,323,67,9,-7.61211743020794,-1.35661768913269,0,28,115,0,28,1,6,-7.9363779547275,0,16,25,191,1,16,1,323,67,9,-3.48107802391859,0,0,45,0,28,2,15,1,3,26,3,1,0,1,0,0,0,0,1,2,0,0,0,5,40,3,1,8,2,37,1,1,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,38,,,38,0,0,1,1,0,0,1,0,0,0,0,0
2019,7,SEA,REG,BAL,20,41,241,1,1,1,0,1,0,459,64,10,-7.15509598931602,-5.76296605561909,0,26,106,0,26,0,8,0.19773345493013,0,20,38,241,1,20,1,459,64,10,-12.0651106456082,0,0,31,5,23,3,5,1,1,2,1,0,0,5,0,0,0,0,0,0,0,0,0,2,18,6,2,12,3,58,3,4,1,0,35,0.75,0,0,3,0,0,0,0,0,0,0,1,0,34;31;35,53,,100,53,0,1,1,0,0,1,0,0,0,0,0
2019,7,SF,REG,WAS,12,21,151,0,1,2,-5,2,0,187,67,8,0.933615241212186,-7.55205124616623,0,39,137,0,39,0,8,-5.26113812158213,0,12,20,151,0,12,0,187,67,8,4.94352633133531,0,0,32,6,14,5,31,1,3,27,3,0,0,0,0,0,0,0,1,2,1,1,0,2,20,5,2,30,0,0,3,4,1,0,29,0.75,0,3,0,0,0,0,0,0,0,1,0,0,28;22;29,45,,79,45,0,0,0,0,0,,0,0,0,0,0
2019,7,TEN,REG,LAC,24,30,323,2,1,2,-17,2,0,212,147,17,15.018457504673,14.9783769558216,0,29,97,1,29,0,6,-4.46688834106317,0,24,29,323,2,24,0,212,147,17,20.7126518362053,0,0,26,13,23,2,7,2,1,3,5,0,0,5,0,0,0,0,2,3,1,1,0,7,54,3,1,14,3,69,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,7,WAS,REG,SF,9,12,77,0,0,3,-27,3,0,49,41,4,-0.678048734859476,-2.27319002151489,0,26,104,0,26,1,5,-10.9843953399686,0,9,12,77,0,9,0,49,41,4,2.82881599037428,0,0,44,7,17,4,6,0,2,5,4,1,33,5,0,0,0,0,0,0,0,0,0,7,47,4,1,0,3,63,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,0,0,0,0,,0,0,0,0,0
2019,8,ARI,REG,NO,19,34,220,0,0,4,-23,4,0,289,87,8,-10.6497489670784,-9.68622574582696,0,11,40,0,11,0,2,-5.3973234204459,0,19,32,220,0,19,0,289,87,8,-2.82340930733169,0,0,47,2,22,4,14,0,0,0,4,1,0,2,0,0,0,0,1,1,0,0,0,5,35,2,1,8,1,39,3,3,0,0,50,1,0,0,2,0,1,0,0,0,0,0,0,0,31;31;50,,,112,0,0,0,0,0,0,,0,0,0,0,0
2019,8,ATL,REG,SEA,39,52,460,1,1,2,-19,2,1,352,236,24,16.1413855679228,7.96753356651384,1,17,69,1,17,0,5,-3.69704454630846,0,39,49,460,1,39,1,352,236,24,14.6004012206856,1,0,37,0,24,3,12,0,2,11,4,0,0,2,0,0,0,0,0,0,0,0,0,5,40,6,3,8,1,22,2,4,2,0,47,0.5,0,0,1,1,0,0,0,0,0,0,2,0,47;37,51;53,,84,104,0,0,0,0,0,,0,0,0,0,0
2019,8,BUF,REG,PHI,16,34,169,2,0,4,-14,4,0,317,79,9,-4.97002353501739,-13.2266862738517,0,20,98,0,20,1,5,-5.14403723874304,0,16,31,169,2,16,0,317,79,9,2.7274644387071,0,0,39,11,25,8,38,2,3,19,5,0,0,4,0,0,0,0,2,2,1,1,0,8,57,6,0,0,2,50,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,53,,0,53,0,1,2,0,1,0.5,0,0,0,0,0
2019,8,CAR,REG,SF,19,37,158,0,3,7,-58,7,0,326,85,8,-31.1493029119422,-16.3594237855963,0,19,130,1,19,0,4,-0.468944903419353,1,19,37,158,0,19,0,326,85,8,-18.3214086466469,0,0,49,4,14,5,22,0,3,19,4,1,1,1,0,1,1,0,1,1,0,0,0,9,70,1,1,0,7,147,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,0,0,0,0,,0,0,0,0,0
2019,8,CHI,REG,LAC,23,35,253,0,1,4,-27,4,1,308,88,9,-4.01544936805056,2.87335785952481,0,38,162,1,38,0,13,-4.94212261997427,0,23,33,253,0,23,0,308,88,9,7.92294310732699,0,0,28,0,12,1,6,0,1,6,6,1,29,4,0,0,0,0,0,0,0,0,0,5,42,6,5,50,4,109,3,5,2,0,25,0.6,1,2,0,0,0,0,0,0,1,1,0,0,22;25;19,33;41,,66,74,0,1,1,0,0,1,0,1,1,0,41
2019,8,CIN,REG,LA,32,52,329,1,0,5,-32,0,0,429,120,15,-1.19396416103646,5.08067353318135,0,22,104,0,0,0,5,3.58893814915791,0,32,48,329,1,0,0,429,120,15,8.96156273118741,0,0,37,0,6,1,1,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,6,40,6,1,0,0,0,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,1,1,0,0,1,0,0,0,0,0
2019,8,CLE,REG,NE,20,31,194,1,1,5,-43,5,0,252,81,9,-9.19732154184452,-1.41041159629822,0,22,159,0,22,2,6,-6.35535649838857,0,20,30,194,1,20,0,252,81,9,-0.964878065278754,0,0,35,18,18,5,24,0,3,20,4,0,0,2,0,1,0,0,1,1,0,0,0,13,85,6,2,2,2,46,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,38;47,,,85,0,0,1,1,0,0,1,0,0,0,0,0
2019,8,DEN,REG,IND,20,32,174,0,0,3,-8,3,0,167,103,8,-7.11224871400497,-4.62658908860437,0,28,113,1,28,0,7,-1.2893297727569,0,20,29,174,0,20,0,167,103,8,-1.74836099119763,0,0,39,7,15,7,16,2,4,11,7,0,0,5,0,0,0,0,1,1,1,1,0,10,88,3,3,22,2,39,2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,21;29,,,50,0,0,1,1,0,0,1,0,0,0,0,0
2019,8,DET,REG,NYG,25,32,342,3,1,4,-26,4,0,390,96,13,16.9867394253059,14.3687057879663,0,25,59,0,25,0,4,-9.2446956638596,0,25,31,342,3,25,1,390,96,13,18.8478115112201,0,0,52,4,12,3,18,2,3,32,6,0,0,7,0,0,0,0,0,0,1,1,1,7,75,3,1,4,0,0,1,2,1,0,52,0.5,0,0,0,0,1,0,0,0,0,0,1,0,52,53,,52,53,0,4,4,0,0,1,0,0,0,0,0
2019,8,GB,REG,KC,23,33,305,3,0,5,-49,0,0,236,186,15,13.7885997823103,11.8926018476486,0,26,118,1,0,0,5,4.09639482622151,0,23,31,305,3,0,0,236,186,15,20.7537234881602,0,0,44,0,8,4,21,1,2,18,7,0,0,4,0,0,0,0,0,0,1,1,0,4,25,3,0,0,3,48,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,4,4,0,0,1,0,0,0,0,0
2019,8,HOU,REG,LV,27,39,279,3,0,3,-21,3,0,266,106,17,10.6158918724612,-0.672116091376854,0,32,130,0,32,0,7,0.977983198070433,0,27,38,279,3,27,0,266,106,17,15.7240131577321,0,0,25,7,25,5,11,0,0,0,1,0,0,8,0,0,0,0,1,1,0,0,0,7,50,1,4,32,1,22,2,2,0,0,40,1,0,0,1,1,0,0,0,0,0,0,0,0,33;40,,,73,0,0,3,3,0,0,1,0,0,0,0,0
2019,8,IND,REG,DEN,15,25,202,0,0,4,-11,4,1,205,90,9,-5.69124648990873,-6.54285550117493,0,31,127,1,31,0,7,-0.802395965938695,0,15,24,202,0,15,0,205,90,9,4.22877227756363,0,0,39,14,18,4,9,1,3,8,4,0,0,1,0,0,0,0,0,0,0,0,0,10,103,6,1,8,2,76,3,4,1,0,55,0.75,0,0,0,1,2,0,0,0,0,1,0,0,55;45;51,45,,151,45,0,0,1,1,0,0,1,1,0,0,51
2019,8,JAX,REG,NYJ,22,34,279,3,0,2,-1,2,1,223,140,13,12.338720282983,3.1973092844992,0,34,111,0,34,0,4,-7.031416777163,0,22,33,279,3,22,0,223,140,13,17.2986601860969,0,0,30,0,24,7,47,1,8,51,13,3,25,3,0,2,0,0,2,2,0,0,0,9,70,3,5,25,2,49,3,3,0,0,43,1,0,2,0,1,0,0,0,0,0,0,0,0,29;43;24,,,96,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,8,KC,REG,GB,24,36,267,2,0,2,-18,2,0,200,167,16,7.40089270890019,0.0285157987049652,0,20,88,1,20,1,4,-2.26412332360633,0,24,35,267,2,24,0,200,167,16,11.7435780110376,0,0,39,0,18,4,49,0,5,49,12,0,0,1,0,0,0,0,0,0,0,0,0,3,30,5,1,18,4,95,1,2,1,0,28,0.5,0,1,0,0,0,0,0,0,0,0,1,0,28,50,,28,50,0,3,3,0,0,1,0,0,0,0,0
2019,8,LA,REG,CIN,17,31,372,2,0,0,0,0,0,321,202,13,23.4864395725142,-5.10936886072159,0,26,98,1,0,0,6,-1.79848965935525,0,17,30,372,2,0,0,321,202,13,23.9759002431362,0,0,53,0,12,5,23,0,5,32,7,0,0,6,0,0,0,0,0,0,0,0,0,9,59,3,0,0,1,14,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1,0,0,0,0,0
2019,8,LAC,REG,CHI,19,29,201,1,1,1,-6,0,0,259,54,8,-0.590821077913077,3.71181923767616,0,12,36,1,0,0,2,-2.69667906847126,0,19,29,201,1,0,0,259,54,8,0.428170353657535,0,0,67,0,8,6,21,0,3,13,4,1,37,8,0,0,0,0,0,0,1,1,0,8,53,5,1,0,1,20,1,2,1,0,20,0.5,0,1,0,0,0,0,0,0,0,1,0,0,20,42,,20,42,0,2,2,0,0,1,0,0,0,0,0
2019,8,LV,REG,HOU,18,30,285,3,0,0,0,0,0,278,183,10,14.7404867658039,-7.58895029624303,0,23,93,0,0,0,5,-2.65343841415597,0,18,30,285,3,0,0,278,183,10,14.7404867658039,0,0,54,3,13,6,32,1,3,21,4,0,0,5,0,0,0,0,0,0,0,0,0,11,100,6,2,3,1,18,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,3,3,0,0,1,0,0,0,0,0
2019,8,MIA,REG,PIT,21,34,190,2,2,4,-20,4,1,299,61,11,-3.23205155483447,-2.14945831985185,0,19,60,0,19,0,4,-5.75789858069038,0,21,33,190,2,21,1,299,61,11,3.15287554915994,0,0,41,10,16,5,22,1,2,15,7,1,0,8,0,0,0,0,1,1,0,0,0,5,45,5,3,35,4,83,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2019,8,MIN,REG,WAS,23,26,285,0,0,3,-12,3,0,95,188,9,12.1522223139183,17.2723919153214,0,38,161,1,38,0,11,-3.99144988069522,0,23,24,285,0,23,1,95,188,9,11.6655998891446,0,0,30,2,16,3,17,2,4,32,6,1,5,5,0,0,0,0,0,0,1,1,0,7,74,2,0,0,0,0,4,4,0,0,50,1,0,2,0,1,1,0,0,0,0,0,0,0,50;29;27;40,,,146,0,0,1,1,0,0,1,0,0,0,0,0
2019,8,NE,REG,CLE,20,36,259,2,0,3,-20,0,0,253,110,11,5.20369765581425,-4.47949273511767,0,27,79,0,0,0,5,-7.20928005762542,0,20,32,259,2,0,0,253,110,11,14.5398259250913,0,0,32,14,18,4,30,1,5,43,7,1,5,3,0,0,0,0,0,0,2,2,1,4,32,3,1,8,2,42,2,4,1,1,29,0.5,0,2,0,0,0,0,0,0,1,0,0,0,20;29,34,29,49,34,29,3,3,0,0,1,0,0,0,0,0
2019,8,NO,REG,ARI,34,43,373,3,1,0,0,0,0,228,242,20,13.7133957478823,5.62094505443129,0,29,137,1,0,0,8,-2.39557918725768,0,34,43,373,3,0,0,228,242,20,13.7133957478823,0,0,30,0,10,5,25,0,3,13,2,0,0,2,0,0,0,0,0,0,0,0,0,2,15,3,3,17,0,0,1,2,1,0,26,0.5,0,1,0,0,0,0,0,0,0,1,0,0,26,47,,26,47,0,4,4,0,0,1,0,0,0,0,0
2019,8,NYG,REG,DET,28,41,322,4,0,3,-32,3,1,307,137,15,0.815549888400827,1.52758583426476,0,24,80,0,24,0,5,-2.36918009887449,0,28,40,322,4,28,0,307,137,15,12.6908029991756,0,0,43,2,12,6,25,1,4,26,6,1,10,1,0,0,0,0,1,1,1,1,0,5,44,4,1,2,6,123,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,8,NYJ,REG,JAX,21,30,218,2,3,8,-51,8,0,233,101,11,-9.65003450647043,4.72915244513545,1,14,46,0,14,0,2,-1.08989781534183,0,21,29,218,2,21,0,233,101,11,1.13362267530477,1,0,51,0,20,7,23,2,2,1,5,0,0,4,0,0,0,0,0,0,1,1,0,10,83,4,0,0,2,31,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2019,8,PHI,REG,BUF,17,24,172,1,0,3,-19,3,0,121,107,10,3.82397631498614,4.01826947927475,0,41,218,3,41,0,10,4.12023802651675,1,17,24,172,1,17,0,121,107,10,8.83213802171966,0,0,34,2,10,4,12,3,4,14,9,0,0,2,0,1,0,0,1,1,1,1,0,4,44,4,1,6,2,40,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,8,PIT,REG,MIA,20,36,251,2,1,2,-15,2,0,479,100,12,3.61976031124592,-2.44488691290219,0,29,158,1,29,0,7,0.0215169165749103,0,20,36,251,2,20,0,479,100,12,7.06702755022794,0,0,39,5,13,2,8,3,4,20,10,2,6,4,0,0,0,0,1,1,2,2,0,9,70,3,1,2,1,25,2,3,1,0,42,0.666666666666667,0,0,0,2,0,0,0,0,0,0,1,0,42;41,54,,83,54,0,3,3,0,0,1,0,0,0,0,0
2019,8,SEA,REG,ATL,14,20,182,2,0,2,-11,0,0,202,71,9,8.2256655791954,9.36533078551292,0,33,151,1,0,0,9,0.826743602374336,0,14,20,182,2,0,0,202,71,9,10.9745375368458,0,0,46,0,26,4,11,2,2,19,7,1,1,3,0,0,0,0,0,0,2,2,0,9,60,4,0,0,1,21,2,2,0,0,54,1,0,0,0,1,1,0,0,0,0,0,0,0,42;54,,,96,0,0,3,3,0,0,1,0,0,0,0,0
2019,8,SF,REG,CAR,18,22,175,2,1,3,-19,0,0,117,95,12,4.15922141539352,11.7235278541392,0,38,232,5,0,0,10,3.66504335926054,0,18,22,175,2,0,0,117,95,12,11.0313694978249,0,0,48,1,9,9,61,0,7,58,9,3,70,6,0,0,0,0,0,0,0,0,0,4,31,2,6,49,0,0,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,6,6,0,0,1,0,0,0,0,0
2019,8,TB,REG,TEN,21,43,301,2,2,3,-18,3,1,467,71,17,2.72156054270015,-5.92762319053092,1,30,106,0,30,1,7,-8.83461028754255,0,21,41,301,2,21,0,467,71,17,11.0755947838579,1,0,33,5,19,7,25,2,3,19,6,0,0,8,0,0,0,0,1,2,1,1,0,9,87,5,3,45,2,47,3,3,0,0,48,1,0,2,0,1,0,0,0,0,0,0,0,0,22;48;24,,,94,0,0,0,0,0,0,,0,0,0,0,0
2019,8,TEN,REG,TB,21,33,193,3,0,3,-19,3,0,337,76,11,3.22579813864378,2.58159113652779,0,21,72,0,21,1,3,-13.355721200991,0,21,33,193,3,21,0,337,76,11,8.67827214103345,0,0,36,9,31,2,7,2,3,18,6,2,23,8,0,0,0,0,1,1,2,2,0,6,77,4,0,0,1,45,2,2,0,0,51,1,0,0,0,1,1,0,0,0,0,0,0,0,51;42,,,93,0,0,3,3,0,0,1,0,0,0,0,0
2019,8,WAS,REG,MIN,15,21,163,0,1,4,-32,4,1,139,72,10,-8.56132859985877,0.0619980550947671,0,16,85,0,16,0,3,-2.25607016019058,0,15,21,163,0,15,0,139,72,10,3.59775136307514,0,0,47,1,33,4,14,1,3,12,4,0,0,0,0,0,0,0,1,1,1,1,0,4,46,5,0,0,2,54,3,3,0,0,43,1,0,1,1,1,0,0,0,0,0,0,0,0,21;30;43,,,94,0,0,0,0,0,0,,0,0,0,0,0
2019,9,ARI,REG,SF,17,24,241,2,0,3,-37,0,0,104,198,7,5.41491670055696,-2.61351543924083,1,23,153,1,0,0,10,5.30594279197976,0,17,23,241,2,0,0,104,198,7,12.8649242598229,1,0,51,3,15,7,18,0,1,7,5,0,0,4,0,0,0,0,0,0,0,0,0,9,65,6,3,17,3,55,1,1,0,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,36,,,36,0,0,2,2,0,0,1,0,0,0,0,0
2019,9,BAL,REG,NE,17,23,163,1,0,1,-1,1,0,117,111,11,12.7184781742692,2.55000306212384,0,41,210,3,41,1,11,-0.984143380075693,0,17,23,163,1,17,0,117,111,11,13.3605940725832,0,0,44,1,13,3,18,1,2,17,10,1,24,5,0,1,0,0,0,0,1,1,1,4,34,3,2,7,3,38,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,5,1,0,0.8,0,0,0,0,0
2019,9,BUF,REG,WAS,14,20,160,1,0,2,-14,2,0,201,89,7,7.55704131552809,12.0251823961735,0,39,122,2,39,0,11,-3.0228220197896,0,14,20,160,1,14,0,201,89,7,10.0265091974579,0,0,26,12,26,5,31,1,4,28,4,0,0,2,0,0,0,0,2,2,0,0,0,2,20,2,0,0,2,90,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,3,3,0,0,1,0,0,0,0,0
2019,9,CAR,REG,TEN,17,32,232,2,1,3,-18,0,0,399,60,13,4.27129869792683,-0.908451179663342,0,33,156,2,0,0,7,1.47811461755191,0,17,30,232,2,0,0,399,60,13,10.4935051334597,0,0,44,0,18,6,28,1,4,21,7,2,20,4,0,0,0,0,0,0,1,1,0,6,77,3,2,11,2,52,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,49,,35,49,0,3,4,0,1,0.75,0,0,0,0,0
2019,9,CHI,REG,PHI,10,21,125,0,0,3,-23,3,0,225,51,3,-6.46577211539261,-16.639309553873,0,18,62,2,18,0,6,1.75274861144135,0,10,21,125,0,10,0,225,51,3,-2.0040864184266,0,0,55,0,20,7,20,0,4,12,6,0,0,5,0,0,0,0,0,0,0,0,0,9,70,5,4,36,3,34,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2019,9,CLE,REG,DEN,27,42,273,1,0,2,-12,0,0,182,204,13,7.05604308800446,-3.10565024614334,0,29,90,0,0,0,5,-9.31232957539843,0,27,40,273,1,0,0,182,204,13,10.2099959245874,0,0,28,0,6,6,21,1,3,18,5,0,0,3,0,0,0,0,0,0,1,1,0,5,40,5,2,20,2,57,4,4,0,0,39,1,0,1,3,0,0,0,0,0,0,0,0,0,39;30;27;30,,,126,0,0,1,1,0,0,1,0,0,0,0,0
2019,9,DAL,REG,NYG,22,35,257,3,1,0,0,0,0,360,133,10,9.07484274945286,1.43248386242811,0,30,172,0,30,0,13,2.3646232380819,0,22,34,257,3,22,1,360,133,10,4.95789942692331,0,0,41,5,33,5,30,2,5,39,11,1,29,3,0,0,0,0,1,2,2,2,1,10,104,1,2,24,3,31,3,4,1,0,52,0.75,0,1,1,0,1,0,0,0,0,0,1,0,35;52;28,54,,115,54,0,4,4,0,0,1,0,0,0,0,0
2019,9,DEN,REG,CLE,12,20,193,2,0,3,-18,3,0,181,106,6,2.07018774505993,1.04916062619951,0,20,127,1,20,0,5,3.07658723642817,0,12,18,193,2,12,1,181,106,6,4.12533190948013,0,0,42,5,31,5,21,0,2,12,4,0,0,5,0,0,0,0,0,0,0,0,0,7,55,3,1,20,2,49,1,1,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,43,,,43,0,0,3,3,0,0,1,0,0,0,0,0
2019,9,DET,REG,LV,26,41,406,3,1,2,-23,2,0,464,137,16,12.5926991435217,3.28541557963301,0,19,90,0,19,1,7,-4.34823826057254,0,26,41,406,3,26,0,464,137,16,16.1318159423344,0,0,37,14,26,2,11,0,1,10,2,0,0,2,0,0,0,0,0,1,0,0,0,5,35,5,0,0,4,76,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1,0,0,0,0,0
2019,9,GB,REG,LAC,23,35,161,1,0,3,-22,0,0,299,89,11,-3.2626724187994,0.426401066429474,0,11,45,0,0,0,2,0.102112023669295,1,23,34,161,1,0,0,299,89,11,2.41293801732719,0,0,41,8,30,1,9,0,2,11,6,0,0,0,0,0,0,0,0,0,0,0,0,8,45,4,1,0,5,123,1,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,0,54,,,54,0,0,0,0,0,0,,0,0,0,0,0
2019,9,HOU,REG,JAX,22,28,201,2,0,1,-7,1,0,181,91,11,14.4304719789377,13.364372083119,0,34,216,1,34,1,9,-1.13141700901906,0,22,28,201,2,22,0,181,91,11,15.5688871846922,0,0,49,0,2,3,27,3,4,27,5,2,38,8,0,0,0,0,0,0,2,2,0,7,60,4,0,0,1,19,2,3,1,0,52,0.666666666666667,0,0,0,1,1,0,0,0,0,0,1,0,52;42,58,,94,58,0,2,3,0,1,0.666666666666667,0,0,0,0,0
2019,9,IND,REG,PIT,21,31,227,3,1,5,-38,5,1,182,91,12,-6.2481841486441,1.73509031534195,0,29,139,0,29,0,8,2.23755188751586,0,21,30,227,3,21,0,182,91,12,3.56874644580251,0,0,42,7,17,5,18,2,1,8,3,1,35,2,0,0,1,0,1,1,1,1,0,7,89,2,0,0,5,121,1,2,1,0,25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,43,,25,43,0,1,2,0,1,0.5,0,1,1,0,43
2019,9,JAX,REG,HOU,27,47,309,0,2,4,-27,4,1,386,143,15,-16.1376739363605,-6.74657252701846,0,15,74,0,15,1,6,-2.26269874838181,0,27,44,309,0,27,0,386,143,15,-5.61924828766496,0,0,53,2,8,3,10,1,1,7,7,0,0,2,0,0,0,0,1,1,1,1,0,4,34,1,2,8,2,40,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,0,0,0,0,,0,0,0,0,0
2019,9,KC,REG,MIN,25,35,275,1,0,5,-45,5,0,287,54,15,2.81318984508032,7.88270164938534,0,18,147,1,18,0,2,5.42937842709944,0,25,34,275,1,25,0,287,54,15,8.50217844596103,0,0,35,0,30,2,15,0,1,8,4,0,0,2,0,0,0,0,2,2,0,0,0,4,25,4,2,17,4,101,4,4,0,0,54,1,0,1,0,2,1,0,0,0,0,0,0,0,24;45;54;44,,,167,0,0,2,2,0,0,1,1,1,0,0,44
2019,9,LAC,REG,GB,21,28,294,0,0,2,-11,0,0,238,143,13,9.79315031692915,15.0321342624151,0,38,159,2,0,0,11,6.95779870630575,0,21,26,294,0,0,0,238,143,13,12.9134867608316,0,0,33,1,15,5,23,0,3,22,7,0,0,1,0,0,0,0,0,0,0,0,0,5,45,4,2,1,2,34,4,5,1,0,43,0.8,0,1,1,2,0,0,0,0,0,1,0,0,29;40;34;43,44,,146,44,0,2,2,0,0,1,0,0,0,0,0
2019,9,LV,REG,DET,20,31,289,2,0,1,-10,1,0,263,109,14,12.1861262965425,11.3824868643725,0,36,171,2,36,0,11,3.35287067704485,0,20,27,289,2,20,0,263,109,14,17.4887664336767,0,0,36,10,12,3,24,0,2,23,3,1,0,3,0,0,0,0,3,3,1,1,0,10,96,4,1,16,3,81,1,2,1,0,32,0.5,0,0,1,0,0,0,0,0,0,1,0,0,32,45,,32,45,0,4,4,0,0,1,0,0,0,0,0
2019,9,MIA,REG,NYJ,24,36,288,3,0,4,-22,0,0,343,106,16,12.8726267267111,3.8345240884357,0,24,50,0,0,0,3,-7.31329641231895,0,24,36,288,3,0,0,343,106,16,19.5901601380901,0,0,32,1,31,5,30,0,3,22,10,1,0,2,0,0,1,0,0,0,0,0,0,6,51,5,2,19,4,50,1,2,1,0,26,0.5,0,1,0,0,0,0,0,0,0,1,0,0,26,49,,26,49,0,3,3,0,0,1,0,0,0,0,0
2019,9,MIN,REG,KC,19,38,220,3,0,1,-8,1,0,258,123,12,10.4256001093318,-12.1362451363254,0,27,96,0,27,0,4,-6.68659291835502,0,19,37,220,3,19,0,258,123,12,12.0503932619477,0,0,43,2,18,6,33,3,5,45,10,0,0,4,0,1,0,0,1,1,1,1,0,3,25,4,5,29,0,0,1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2019,9,NE,REG,BAL,30,46,285,1,1,2,-17,2,0,318,155,17,2.1001361312683,5.13763609455853,0,17,74,1,17,0,5,1.30439567726823,0,30,41,285,1,30,1,318,155,17,1.08442971388468,0,0,45,4,20,4,5,1,1,1,3,0,0,2,0,0,0,0,1,1,2,2,0,7,48,3,0,0,2,53,2,2,0,0,22,1,1,1,0,0,0,0,0,0,0,0,0,0,22;19,,,41,0,0,2,2,0,0,1,0,0,0,0,0
2019,9,NYG,REG,DAL,26,41,210,1,1,5,-39,5,1,240,129,11,-12.924077088996,-4.55822690231044,0,22,100,0,22,1,6,-3.54009485043935,0,26,41,210,1,26,0,240,129,11,3.24814970570831,0,0,41,3,25,1,5,1,0,0,5,1,7,4,0,0,0,0,0,0,1,1,0,8,71,3,1,15,7,186,4,4,0,0,29,1,0,4,0,0,0,0,0,0,0,0,0,0,21;25;26;29,,,101,0,0,0,1,1,0,0,0,0,0,0,0
